CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.04.02,Ativos de Operações Descontinuadas,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.04.03,Outros,35777461.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.04.03,Outros,39845405.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.05,Investimentos,21823293.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.05,Investimentos,21916589.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.05.01,Participações em Coligadas,21823293.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.05.01,Participações em Coligadas,21916589.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.05.02,Participações em Controladas em Conjunto,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.05.03,Propriedades para Investimento,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.05.04,Outros Investimentos,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.06,Imobilizado,16396970.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.06,Imobilizado,18488742.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.06.01,Imobilizado de Uso,11962858.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.06.01,Imobilizado de Uso,13700864.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.06.02,Direito de Uso de Arrendamento,4434112.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.06.02,Direito de Uso de Arrendamento,4787878.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.06.03,Depreciação Acumulada,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.06.03,Depreciação Acumulada,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.07,Intangível,11350419.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.07,Intangível,12053148.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.07.01,Intangíveis,11350419.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.07.01,Intangíveis,12053148.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.07.02,Goodwill,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,PENÚLTIMO,2024-12-31,1.07.03,Amortização Acumulada,0.0,S
00.000.000/0001-91,2025-12-31,1,BCO BRASIL S.A.,1023,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-12-31,1.07.03,Amortização Acumulada,0.0,S
